stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"2749","2749","Touche Tizon","Noyal-Châtillon-sur-Seiche","48.055865","-1.701124","","","0","","","2"
"2750","2750","Monts Gaultier","Noyal-Châtillon-sur-Seiche","48.039259","-1.680541","","","0","","","1"
"2751","2751","Monts Gaultier","Noyal-Châtillon-sur-Seiche","48.039338","-1.680002","","","0","","","1"
"2753","2753","Abords Launay","Noyal-Châtillon-sur-Seiche","48.052886","-1.687030","","","0","","","2"
"2754","2754","Abords Launay","Noyal-Châtillon-sur-Seiche","48.052963","-1.687059","","","0","","","2"
"2755","2755","Abords Rouvray","Noyal-Châtillon-sur-Seiche","48.059593","-1.663433","","","0","","","2"
"2756","2756","Abords Rouvray","Noyal-Châtillon-sur-Seiche","48.059648","-1.663635","","","0","","","2"
"2759","2759","Horizon","Noyal-Châtillon-sur-Seiche","48.041679","-1.663416","","","0","","","2"
"2761","2761","Lande de Pinçon","Noyal-Châtillon-sur-Seiche","48.044830","-1.673538","","","0","","","2"
"2762","2762","Lande de Pinçon","Noyal-Châtillon-sur-Seiche","48.044688","-1.673572","","","0","","","2"
"2763","2763","Launay Hyon","Noyal-Châtillon-sur-Seiche","48.067167","-1.659257","","","0","","","2"
"2764","2764","Launay Hyon","Noyal-Châtillon-sur-Seiche","48.067247","-1.659266","","","0","","","2"
"2765","2765","Lotissement du Moulin","Noyal-Châtillon-sur-Seiche","48.041899","-1.656314","","","0","","","2"
"2771","2771","Cours d'A Haut","Noyal-Châtillon-sur-Seiche","48.054926","-1.694164","","","0","","","2"
"2772","2772","Cours d'A Haut","Noyal-Châtillon-sur-Seiche","48.054955","-1.694083","","","0","","","2"
"2773","2773","Ise","Noyal-Châtillon-sur-Seiche","48.032135","-1.661348","","","0","","","1"
"2774","2774","Ise","Noyal-Châtillon-sur-Seiche","48.032272","-1.661271","","","0","","","1"
"2775","2775","Côteaux","Noyal-Châtillon-sur-Seiche","48.034864","-1.664171","","","0","","","1"
"2801","2801","Grand Quartier","Saint-Grégoire","48.135818","-1.693158","","","0","","","1"
"2803","2803","La Plesse","Saint-Grégoire","48.137566","-1.687366","","","0","","","1"
"2804","2804","Ricoquais","Saint-Grégoire","48.159112","-1.676618","","","0","","","1"
"2805","2805","Camus","Saint-Grégoire","48.159128","-1.681343","","","0","","","1"
"2806","2806","Vivier Louis","Saint-Grégoire","48.159027","-1.685578","","","0","","","1"
"2808","2808","Uttenreuth","Saint-Grégoire","48.156845","-1.687389","","","0","","","1"
"2809","2809","Discalceat","Saint-Grégoire","48.154339","-1.686723","","","0","","","1"
"2810","2810","Paul-Emile Victor","Saint-Grégoire","48.153808","-1.691979","","","0","","","1"
"2811","2811","Cité des Jardins","Saint-Grégoire","48.151378","-1.691295","","","0","","","1"
"2812","2812","Forge","Saint-Grégoire","48.150852","-1.685834","","","0","","","1"
"2813","2813","Haut Trait","Saint-Grégoire","48.147437","-1.686162","","","0","","","1"
"2814","2814","CHP Saint-Grégoire","Saint-Grégoire","48.143099","-1.686451","","","0","","","1"
"2815","2815","La Plesse","Saint-Grégoire","48.137150","-1.686401","","","0","","","1"
"2816","2816","La Plesse","Saint-Grégoire","48.138233","-1.686336","","","0","","","1"
"2817","2817","CHP Saint-Grégoire","Saint-Grégoire","48.142967","-1.686622","","","0","","","1"
"2818","2818","Haut Trait","Saint-Grégoire","48.146946","-1.686104","","","0","","","1"
"2819","2819","Forge","Saint-Grégoire","48.151493","-1.685839","","","0","","","1"
"2820","2820","Cité des Jardins","Saint-Grégoire","48.151475","-1.691318","","","0","","","1"
"2821","2821","Paul-Emile Victor","Saint-Grégoire","48.153660","-1.692124","","","0","","","1"
"2822","2822","Discalceat","Saint-Grégoire","48.154762","-1.686676","","","0","","","1"
"2824","2824","Vivier Louis","Saint-Grégoire","48.158874","-1.685178","","","0","","","1"
"2825","2825","Camus","Saint-Grégoire","48.159086","-1.680796","","","0","","","1"
"2826","2826","Grand Quartier","Saint-Grégoire","48.135601","-1.692926","","","0","","","1"
"2827","2827","Maison Blanche","Saint-Grégoire","48.148996","-1.656601","","","0","","","1"
"2829","2829","Maison Blanche","Saint-Grégoire","48.149378","-1.656411","","","0","","","1"
"2830","2830","Grand Quartier","Saint-Grégoire","48.134376","-1.694471","","","0","","","1"
"2831","2831","Holywell","Saint-Grégoire","48.153536","-1.678717","","","0","","","1"
"2832","2832","Holywell","Saint-Grégoire","48.154635","-1.678763","","","0","","","1"
"2833","2833","Jean-Paul II","Saint-Grégoire","48.160140","-1.677217","","","0","","","1"
"2834","2834","Jean-Paul II","Saint-Grégoire","48.159961","-1.677102","","","0","","","1"
"2836","2836","Uttenreuth","Saint-Grégoire","48.156979","-1.687239","","","0","","","1"
"2837","2837","La Brosse","Saint-Grégoire","48.176980","-1.721962","","","0","","","1"
"2838","2838","Alphasis","Saint-Grégoire","48.153909","-1.696900","","","0","","","1"
"2839","2839","Alphasis","Saint-Grégoire","48.154392","-1.696640","","","0","","","1"
"2840","2840","MFR Rabinardières","Saint-Grégoire","48.176664","-1.690277","","","0","","","1"
"2841","2841","Jean-Paul II","Saint-Grégoire","48.160480","-1.676774","","","0","","","2"
"2842","2842","Nobel","Saint-Grégoire","48.158103","-1.672049","","","0","","","1"
"2843","2843","Nobel","Saint-Grégoire","48.158350","-1.672170","","","0","","","1"
"2844","2844","Champ Daguet","Saint-Grégoire","48.155286","-1.671435","","","0","","","1"
"2846","2846","Ricoquais","Saint-Grégoire","48.158993","-1.676337","","","0","","","1"
"2847","2847","Forge","Saint-Grégoire","48.151815","-1.684518","","","0","","","1"
"2848","2848","Forge","Saint-Grégoire","48.151909","-1.684413","","","0","","","1"
"2851","2851","Edonia","Saint-Grégoire","48.148089","-1.696862","","","0","","","1"
"2852","2852","Edonia","Saint-Grégoire","48.147918","-1.696926","","","0","","","1"
"2854","2854","Grand Quartier","Saint-Grégoire","48.134628","-1.693705","","","0","","","1"
"2856","2856","Kerguelen","Saint-Grégoire","48.151370","-1.697110","","","0","","","1"
"2857","2857","Kerguelen","Saint-Grégoire","48.151199","-1.697275","","","0","","","1"
"2860","2860","Robiquette","Saint-Grégoire","48.136916","-1.697331","","","0","","","1"
"2863","2863","Cerisaie","Saint-Grégoire","48.137055","-1.690559","","","0","","","1"
"2864","2864","Cerisaie","Saint-Grégoire","48.136941","-1.690375","","","0","","","1"
"2865","2865","Maison Blanche","Saint-Grégoire","48.147270","-1.657395","","","0","","","1"
"2866","2866","Maison Blanche","Saint-Grégoire","48.147149","-1.657143","","","0","","","1"
"2901","2901","Croix aux Potiers","Chartres-de-Bretagne","48.046733","-1.710633","","","0","","","1"
"2902","2902","Croix aux Potiers","Chartres-de-Bretagne","48.047893","-1.713543","","","0","","","1"
"2903","2903","Chaussairie","Chartres-de-Bretagne","48.033365","-1.711644","","","0","","","1"
"2904","2904","Taillebois","Chartres-de-Bretagne","48.037017","-1.712365","","","0","","","1"
"2905","2905","Callouët","Chartres-de-Bretagne","48.042337","-1.712038","","","0","","","1"
"2906","2906","Croix aux Potiers","Chartres-de-Bretagne","48.045906","-1.710086","","","0","","","1"
"2907","2907","Croix aux Potiers","Chartres-de-Bretagne","48.045659","-1.710498","","","0","","","1"
"2908","2908","Callouët","Chartres-de-Bretagne","48.041394","-1.712530","","","0","","","1"
"2909","2909","Taillebois","Chartres-de-Bretagne","48.036718","-1.712532","","","0","","","1"
"2911","2911","Parc de Loisirs","Chartres-de-Bretagne","48.033268","-1.707228","","","0","","","1"
"2912","2912","Argoat","Chartres-de-Bretagne","48.035455","-1.706270","","","0","","","1"
"2913","2913","Cornouaille","Chartres-de-Bretagne","48.034611","-1.699410","","","0","","","1"
"2914","2914","Vieux Bourg","Chartres-de-Bretagne","48.036918","-1.697008","","","0","","","1"
"2915","2915","Collège Pôle Sud","Chartres-de-Bretagne","48.041401","-1.698468","","","0","","","1"
"2916","2916","Auditoire","Chartres-de-Bretagne","48.041683","-1.702487","","","0","","","2"
"2917","2917","Chartres Centre","Chartres-de-Bretagne","48.042340","-1.706566","","","0","","","1"
"2918","2918","Callouët","Chartres-de-Bretagne","48.041996","-1.710919","","","0","","","1"
"2919","2919","Chartres Centre","Chartres-de-Bretagne","48.042233","-1.707317","","","0","","","1"
"2920","2920","Auditoire","Chartres-de-Bretagne","48.041561","-1.702829","","","0","","","1"
"2921","2921","Collège Pôle Sud","Chartres-de-Bretagne","48.041296","-1.698217","","","0","","","1"
"2922","2922","Vieux Bourg","Chartres-de-Bretagne","48.037057","-1.697209","","","0","","","1"
"2923","2923","Cornouaille","Chartres-de-Bretagne","48.034735","-1.699894","","","0","","","1"
"2924","2924","Argoat","Chartres-de-Bretagne","48.035534","-1.706095","","","0","","","1"
"2925","2925","Chaussairie","Chartres-de-Bretagne","48.033547","-1.711898","","","0","","","1"
"2926","2926","Collège Pôle Sud","Chartres-de-Bretagne","48.041722","-1.696073","","","0","","","1"
"2927","2927","Parc de Loisirs","Chartres-de-Bretagne","48.033169","-1.707484","","","0","","","1"
"2928","2928","Constant Mérel","Chartres-de-Bretagne","48.031429","-1.708755","","","0","","","1"
"2930","2930","Constant Mérel","Chartres-de-Bretagne","48.031247","-1.709248","","","0","","","1"
"2942","2942","Collège Pôle Sud","Chartres-de-Bretagne","48.042032","-1.696207","","","0","","","1"
"2944","2944","Ferme des Peupliers","Chartres-de-Bretagne","48.029175","-1.707963","","","0","","","1"
"2945","2945","Ferme des Peupliers","Chartres-de-Bretagne","48.028976","-1.707942","","","0","","","1"
"3001","3001","Gériatrie","Chantepie","48.085047","-1.610381","","","0","","","1"
"3002","3002","Deux Ruisseaux","Chantepie","48.085765","-1.614047","","","0","","","1"
"3003","3003","Bourgogne","Chantepie","48.089159","-1.612603","","","0","","","1"
"3006","3006","Chantepie Mairie","Chantepie","48.088480","-1.619200","","","0","","","1"
"3007","3007","Loges","Chantepie","48.089998","-1.623012","","","0","","","1"
"3008","3008","Loges","Chantepie","48.090307","-1.624042","","","0","","","1"
"3009","3009","Chantepie Mairie","Chantepie","48.088351","-1.619091","","","0","","","1"
"3011","3011","Hallouvry","Chantepie","48.090381","-1.615346","","","0","","","1"
"3012","3012","Bourgogne","Chantepie","48.089016","-1.612677","","","0","","","1"
"3013","3013","Deux Ruisseaux","Chantepie","48.085813","-1.614717","","","0","","","1"
"3014","3014","Breillou","Chantepie","48.098087","-1.622908","","","0","","","1"
"3015","3015","Breillou","Chantepie","48.098321","-1.622836","","","0","","","1"
"3016","3016","Cucé","Chantepie","48.093514","-1.607562","","","0","","","1"
"3017","3017","EDEFS","Chantepie","48.092504","-1.612920","","","0","","","2"
"3018","3018","Rocade Sud","Chantepie","48.085481","-1.627229","","","0","","","1"
"3019","3019","Val Blanc","Chantepie","48.080508","-1.630849","","","0","","","2"
"3020","3020","Val Blanc","Chantepie","48.080652","-1.630601","","","0","","","2"
"3021","3021","Rocade Sud","Chantepie","48.084600","-1.627505","","","0","","","1"
"3022","3022","Hallouvry","Chantepie","48.091041","-1.615283","","","0","","","1"
"3023","3023","EDEFS","Chantepie","48.092596","-1.612945","","","0","","","2"
"3024","3024","Martinière","Vern-sur-Seiche","48.076960","-1.631808","","","0","","","2"
"3025","3025","Martinière","Chantepie","48.076742","-1.631836","","","0","","","2"
"3027","3027","Touche Annette","Chantepie","48.085803","-1.608136","","","0","","","1"
"3028","3028","Rosa Parks","Chantepie","48.085464","-1.604031","","","0","","","1"
"3029","3029","Touche Annette","Chantepie","48.085706","-1.607473","","","0","","","1"
"3032","3032","Gériatrie","Chantepie","48.085229","-1.610747","","","0","","","1"
"3033","3033","Breillou","Chantepie","48.098224","-1.621153","","","0","","","1"
"3034","3034","Breillou","Chantepie","48.098553","-1.621354","","","0","","","1"
"3035","3035","Landes","Chantepie","48.092457","-1.618169","","","0","","","1"
"3036","3036","Landes","Chantepie","48.092722","-1.617959","","","0","","","1"
"3037","3037","Chantepie Eglise","Chantepie","48.087406","-1.616535","","","0","","","1"
"3038","3038","Chantepie Eglise","Chantepie","48.087497","-1.616789","","","0","","","1"
"3042","3042","La Planche","Chantepie","48.077776","-1.605567","","","0","","","2"
"3043","3043","Rosa Parks","Chantepie","48.085675","-1.603693","","","0","","","0"
"3102","3102","Pie Neuve","Pacé","48.150803","-1.792262","","","0","","","1"
"3103","3103","Docteur Léon","Pacé","48.149232","-1.788989","","","0","","","2"
"3104","3104","Touche Milon","Pacé","48.148463","-1.784791","","","0","","","1"
"3105","3105","Pinault","Pacé","48.147650","-1.780916","","","0","","","1"
"3107","3107","Renan","Pacé","48.151185","-1.777540","","","0","","","1"
"3108","3108","Duchesse Anne","Pacé","48.150859","-1.771989","","","0","","","1"
"3109","3109","Pacé Cimetière","Pacé","48.148142","-1.769909","","","0","","","1"
"3110","3110","Carré Dumaine","Pacé","48.145758","-1.770753","","","0","","","1"
"3111","3111","Le Ponant","Pacé","48.142756","-1.770101","","","0","","","1"
"3112","3112","Opéra","Pacé","48.141059","-1.767294","","","0","","","1"
"3113","3113","Le Ponant","Pacé","48.143401","-1.770386","","","0","","","1"
"3114","3114","Carré Dumaine","Pacé","48.146022","-1.770492","","","0","","","1"
"3115","3115","Pacé Cimetière","Pacé","48.148099","-1.769731","","","0","","","1"
"3116","3116","Duchesse Anne","Pacé","48.150947","-1.771877","","","0","","","1"
"3117","3117","Renan","Pacé","48.151275","-1.777656","","","0","","","1"
"3119","3119","Pinault","Pacé","48.147515","-1.781103","","","0","","","1"
"3120","3120","Touche Milon","Pacé","48.148600","-1.785006","","","0","","","1"
"3121","3121","Docteur Léon","Pacé","48.149381","-1.789012","","","0","","","2"
"3122","3122","Pie Neuve","Pacé","48.151102","-1.792170","","","0","","","1"
"3123","3123","Chapitre","Pacé","48.174088","-1.789401","","","0","","","2"
"3124","3124","Chapitre","Pacé","48.175366","-1.789981","","","0","","","2"
"3125","3125","Pâtis Roussel","Pacé","48.160490","-1.768011","","","0","","","1"
"3126","3126","Ouessant","Pacé","48.157250","-1.765795","","","0","","","1"
"3133","3133","Ouessant","Pacé","48.157383","-1.765666","","","0","","","1"
"3134","3134","Nominoë","Pacé","48.141622","-1.770457","","","0","","","1"
"3135","3135","Nominoë","Pacé","48.141755","-1.771001","","","0","","","1"
"3136","3136","Pont Amelin","Pacé","48.154690","-1.784414","","","0","","","1"
"3137","3137","Rive Ouest","Pacé","48.140206","-1.763554","","","0","","","1"
"3139","3139","Rive Ouest","Pacé","48.140153","-1.763318","","","0","","","1"
"3141","3141","Pont Amelin","Pacé","48.154821","-1.784386","","","0","","","1"
"3142","3142","Haute Rabine","Pacé","48.167903","-1.787368","","","0","","","2"
"3143","3143","Haute Rabine","Pacé","48.168322","-1.787395","","","0","","","2"
"3144","3144","Opéra","Pacé","48.141054","-1.766273","","","0","","","1"
"3145","3145","Touche Champagne","Pacé","48.179959","-1.801675","","","0","","","2"
"3146","3146","Touche Champagne","Pacé","48.180120","-1.801817","","","0","","","2"
"3148","3148","Bas Sommier","Pacé","48.130634","-1.794838","","","0","","","2"
"3154","3154","Pré Hervy","Pacé","48.135569","-1.789083","","","0","","","2"
"3162","3162","Centre scolaire Pacé","Pacé","48.152311","-1.771231","","","0","","","2"
"3164","3164","Sorinais","Pacé","48.135578","-1.772121","","","0","","","2"
"3167","3167","Champalaune","Pacé","48.154567","-1.763809","","","0","","","1"
"3168","3168","Champalaune","Pacé","48.154502","-1.763967","","","0","","","1"
"3169","3169","Beausoleil","Pacé","48.152618","-1.763563","","","0","","","1"
"3170","3170","Beausoleil","Pacé","48.152501","-1.763749","","","0","","","1"
"3171","3171","Baiersdorf","Pacé","48.151620","-1.759805","","","0","","","1"
"3172","3172","Baiersdorf","Pacé","48.151086","-1.759560","","","0","","","1"
"3173","3173","Teillais","Pacé","48.148248","-1.763821","","","0","","","1"
"3174","3174","Teillais","Pacé","48.148297","-1.764208","","","0","","","1"
"3175","3175","Pacé Cimetière","Pacé","48.147593","-1.768731","","","0","","","1"
"3176","3176","Pacé Cimetière","Pacé","48.147787","-1.768493","","","0","","","1"
"3177","3177","La Foucherais","Pacé","48.179654","-1.775143","","","0","","","2"
"3178","3178","La Foucherais","Pacé","48.179545","-1.775010","","","0","","","2"
"3179","3179","La Hyptais","Pacé","48.170341","-1.767277","","","0","","","2"
"3180","3180","La Hyptais","Pacé","48.170362","-1.767168","","","0","","","2"
"3201","3201","Fort Joual","Orgères","47.969810","-1.646041","","","0","","","2"
"3202","3202","Frogerais","Orgères","47.975399","-1.651256","","","0","","","2"
"3203","3203","Petite Rochelle","Orgères","47.976283","-1.657445","","","0","","","2"
"3204","3204","Télégraphe","Orgères","47.983336","-1.660015","","","0","","","2"
"3205","3205","Petite Rochelle","Orgères","47.976081","-1.657175","","","0","","","2"
"3206","3206","Frogerais","Orgères","47.975387","-1.652392","","","0","","","2"
"3207","3207","Fort Joual","Orgères","47.969624","-1.645797","","","0","","","2"
"3209","3209","Surcouf","Orgères","47.992563","-1.668787","","","0","","","1"
"3210","3210","Coteau","Orgères","47.995000","-1.670694","","","0","","","1"
"3211","3211","Groupe Scolaire","Orgères","47.997273","-1.668431","","","0","","","1"
"3212","3212","Levant","Orgères","48.000737","-1.666758","","","0","","","1"
"3213","3213","Plardière","Orgères","48.009507","-1.665920","","","0","","","1"
"3216","3216","Plardière","Orgères","48.009532","-1.666195","","","0","","","1"
"3217","3217","Levant","Orgères","48.000471","-1.667155","","","0","","","1"
"3218","3218","Groupe Scolaire","Orgères","47.997211","-1.668717","","","0","","","1"
"3219","3219","Coteau","Orgères","47.994968","-1.670982","","","0","","","2"
"3220","3220","Surcouf","Orgères","47.992216","-1.667900","","","0","","","1"
"3222","3222","Belle Etoile","Orgères","47.976836","-1.674649","","","0","","","2"
"3225","3225","ZA L'Hermitière","Orgères","47.962608","-1.684894","","","0","","","2"
"3230","3230","Belle Etoile","Orgères","47.976695","-1.674772","","","0","","","2"
"3233","3233","Clos Vezins","Orgères","47.978188","-1.659775","","","0","","","2"
"3235","3235","La Rochelle","Orgères","47.984828","-1.653090","","","0","","","2"
"3238","3238","Blés d'Or","Orgères","47.991805","-1.672203","","","0","","","2"
"3239","3239","Blés d'Or","Orgères","47.991910","-1.672310","","","0","","","2"
"3244","3244","Violais","Orgères","47.972883","-1.648605","","","0","","","2"
"3245","3245","L'Hermitière Village","Orgères","47.964349","-1.681718","","","0","","","2"
"3246","3246","Collège Récipon","Orgères","48.002386","-1.668891","","","0","","","2"
"3247","3247","La Rochelle","Orgères","47.984712","-1.652976","","","0","","","2"
"3248","3248","ZA L'Hermitière","Orgères","47.962638","-1.685005","","","0","","","2"
"3249","3249","Orgerblon","Orgères","48.014837","-1.663955","","","0","","","1"
"3250","3250","Orgerblon","Orgères","48.015018","-1.663841","","","0","","","1"
"3251","3251","L'Hermitière Village","Orgères","47.964046","-1.681099","","","0","","","2"
"3254","3254","Belle Etoile","Orgères","47.976424","-1.674641","","","0","","","2"
"3255","3255","Violais","Orgères","47.972826","-1.648727","","","0","","","2"
"3256","3256","Clos Vezins","Orgères","47.978090","-1.659888","","","0","","","2"
"3257","3257","Haye Longue","Orgères","48.005037","-1.665653","","","0","","","1"
"3258","3258","Haye Longue","Orgères","48.005201","-1.665551","","","0","","","1"
"3259","3259","Ormes Blanches","Orgères","47.992652","-1.662984","","","0","","","1"
"3260","3260","Ormes Blanches","Orgères","47.992951","-1.662898","","","0","","","1"
"3261","3261","La Barre","Orgères","47.989991","-1.652614","","","0","","","2"
"3262","3262","La Barre","Orgères","47.989893","-1.652489","","","0","","","2"
"3301","3301","Landelles","Thorigné-Fouillard","48.155188","-1.573107","","","0","","","1"
"3302","3302","Thorigné Mairie","Thorigné-Fouillard","48.153039","-1.579445","","","0","","","1"
"3304","3304","Anne de Bretagne","Thorigné-Fouillard","48.155658","-1.580848","","","0","","","1"
"3305","3305","Bocage","Thorigné-Fouillard","48.158973","-1.579631","","","0","","","1"
"3306","3306","Juteauderies","Thorigné-Fouillard","48.164176","-1.579265","","","0","","","1"
"3307","3307","Fouillard","Thorigné-Fouillard","48.160412","-1.586021","","","0","","","1"
"3308","3308","Placis Vert","Thorigné-Fouillard","48.174332","-1.602138","","","0","","","1"
"3309","3309","Portail","Thorigné-Fouillard","48.156271","-1.592376","","","0","","","2"
"3310","3310","Portail","Thorigné-Fouillard","48.156448","-1.591842","","","0","","","2"
"3311","3311","Fouillard","Thorigné-Fouillard","48.160618","-1.585461","","","0","","","1"
"3312","3312","Juteauderies","Thorigné-Fouillard","48.162934","-1.579182","","","0","","","1"
"3313","3313","Bocage","Thorigné-Fouillard","48.159169","-1.579798","","","0","","","1"
"3314","3314","Anne de Bretagne","Thorigné-Fouillard","48.156034","-1.580608","","","0","","","1"
"3315","3315","Thorigné Mairie","Thorigné-Fouillard","48.153606","-1.579768","","","0","","","1"
"3316","3316","Village Collectivités","Thorigné-Fouillard","48.132160","-1.596367","","","0","","","1"
"3317","3317","Pâtis du Moulinet","Thorigné-Fouillard","48.141094","-1.573652","","","0","","","2"
"3318","3318","Pâtis du Moulinet","Thorigné-Fouillard","48.140911","-1.573502","","","0","","","2"
"3319","3319","Pâtis du Moulinet","Thorigné-Fouillard","48.141665","-1.577357","","","0","","","2"
"3320","3320","Pâtis du Moulinet","Thorigné-Fouillard","48.141857","-1.577397","","","0","","","2"
"3321","3321","Fouillard","Thorigné-Fouillard","48.160454","-1.587059","","","0","","","2"
"3322","3322","Curien","Thorigné-Fouillard","48.149322","-1.577703","","","0","","","1"
"3323","3323","Curien","Thorigné-Fouillard","48.149294","-1.576829","","","0","","","1"
"3324","3324","ZA Bellevue","Thorigné-Fouillard","48.153382","-1.590231","","","0","","","1"
"3325","3325","Longrais","Thorigné-Fouillard","48.151648","-1.583406","","","0","","","1"
"3326","3326","Longrais","Thorigné-Fouillard","48.151522","-1.583223","","","0","","","1"
"3327","3327","Landelles","Thorigné-Fouillard","48.154023","-1.573351","","","0","","","1"
"3401","3401","Parc des Sports","Nouvoitou","48.041337","-1.553405","","","0","","","1"
"3402","3402","Langlois","Nouvoitou","48.040949","-1.549602","","","0","","","1"
"3404","3404","Menault","Nouvoitou","48.041308","-1.544619","","","0","","","1"
"3405","3405","Eclosel","Nouvoitou","48.044580","-1.561621","","","0","","","2"
"3406","3406","Eclosel","Nouvoitou","48.044378","-1.561470","","","0","","","2"
"3407","3407","Grée Barel","Nouvoitou","48.042359","-1.549754","","","0","","","2"
"3409","3409","Menault","Nouvoitou","48.041368","-1.545167","","","0","","","1"
"3410","3410","Langlois","Nouvoitou","48.040076","-1.550197","","","0","","","1"
"3418","3418","La Tertronais","Nouvoitou","48.021901","-1.547245","","","0","","","2"
"3420","3420","La Porte","Nouvoitou","48.038503","-1.547582","","","0","","","1"
"3421","3421","La Porte","Nouvoitou","48.038780","-1.546387","","","0","","","1"
"3423","3423","Le Gobigné","Nouvoitou","48.026192","-1.535639","","","0","","","2"
"3424","3424","Epron","Nouvoitou","48.016703","-1.539707","","","0","","","2"
"3425","3425","L'Ourmais","Nouvoitou","48.028700","-1.551321","","","0","","","2"
"3427","3427","Chêne Centenaire","Nouvoitou","48.039904","-1.540907","","","0","","","1"
"3428","3428","Chêne Centenaire","Nouvoitou","48.039947","-1.541495","","","0","","","1"
"3500","3500","Silandière","Montgermont","48.163969","-1.731752","","","0","","","2"
"3501","3501","Fougerolle","Montgermont","48.157221","-1.723306","","","0","","","2"
"3502","3502","Pierre Texier","Montgermont","48.155655","-1.720614","","","0","","","1"
"3503","3503","Montgermont Mairie","Montgermont","48.155740","-1.716540","","","0","","","1"
"3504","3504","Courtines","Montgermont","48.157226","-1.714447","","","0","","","1"
"3505","3505","Belle Epine","Montgermont","48.155304","-1.710895","","","0","","","1"
"3506","3506","Décoparc","Montgermont","48.152987","-1.706581","","","0","","","1"
"3507","3507","Vizeule","Montgermont","48.148978","-1.704047","","","0","","","1"
"3508","3508","Vizeule","Montgermont","48.148959","-1.703869","","","0","","","1"
"3509","3509","Métrie","Montgermont","48.153005","-1.708878","","","0","","","1"
"3510","3510","Belle Epine","Montgermont","48.155558","-1.710743","","","0","","","1"
"3511","3511","Courtines","Montgermont","48.157373","-1.714588","","","0","","","1"
"3512","3512","Montgermont Mairie","Montgermont","48.155644","-1.716708","","","0","","","1"
"3513","3513","Pierre Texier","Montgermont","48.155723","-1.720748","","","0","","","1"
"3514","3514","Fougerolle","Montgermont","48.157089","-1.723308","","","0","","","1"
"3515","3515","Silandière","Montgermont","48.162759","-1.730576","","","0","","","2"
"3516","3516","Décoparc","Montgermont","48.154387","-1.707216","","","0","","","1"
"3518","3518","Boussardière","Montgermont","48.143967","-1.708638","","","0","","","2"
"3519","3519","Thébaudière","Montgermont","48.146698","-1.719564","","","0","","","2"
"3521","3521","Marebaudière","Montgermont","48.150505","-1.716483","","","0","","","0"
"3601","3601","La Renardière","Parthenay-de-Bretagne","48.183471","-1.835694","","","0","","","2"
"3602","3602","Parthenay Mairie","Parthenay-de-Bretagne","48.192003","-1.831209","","","0","","","1"
"3603","3603","Clos des Tilleuls","Parthenay-de-Bretagne","48.191638","-1.827121","","","0","","","2"
"3604","3604","La Noë","Parthenay-de-Bretagne","48.191281","-1.824629","","","0","","","1"
"3605","3605","Placis de la Touche","Parthenay-de-Bretagne","48.189982","-1.820845","","","0","","","2"
"3606","3606","Le Reuvre","Parthenay-de-Bretagne","48.186405","-1.816641","","","0","","","1"
"3611","3611","Le Reuvre","Parthenay-de-Bretagne","48.186413","-1.816451","","","0","","","1"
"3612","3612","Placis de la Touche","Parthenay-de-Bretagne","48.189949","-1.820176","","","0","","","2"
"3613","3613","La Noë","Parthenay-de-Bretagne","48.191297","-1.824300","","","0","","","1"
"3614","3614","Clos des Tilleuls","Parthenay-de-Bretagne","48.191822","-1.827840","","","0","","","1"
"3615","3615","Parthenay Mairie","Parthenay-de-Bretagne","48.192104","-1.831432","","","0","","","1"
"3616","3616","La Renardière","Parthenay-de-Bretagne","48.183379","-1.836087","","","0","","","2"
"3617","3617","Parthenay Fontaine","Parthenay-de-Bretagne","48.193762","-1.832214","","","0","","","1"
"3701","3701","Etang de la Motte","Saint-Gilles","48.153964","-1.871463","","","0","","","2"
"3702","3702","La Houdinais","Saint-Gilles","48.151634","-1.853834","","","0","","","2"
"3703","3703","La Houdinais","Saint-Gilles","48.151757","-1.853556","","","0","","","2"
"3705","3705","Saint-Gilles Centre","Saint-Gilles","48.152980","-1.829806","","","0","","","2"
"3707","3707","Pont aux Moines","Saint-Gilles","48.150683","-1.825279","","","0","","","1"
"3708","3708","Vigne","Saint-Gilles","48.152801","-1.820678","","","0","","","1"
"3709","3709","Fouaye","Saint-Gilles","48.152952","-1.809229","","","0","","","2"
"3710","3710","Fouaye","Saint-Gilles","48.153626","-1.810538","","","0","","","2"
"3711","3711","Vigne","Saint-Gilles","48.154152","-1.819988","","","0","","","1"
"3712","3712","Pont aux Moines","Saint-Gilles","48.150714","-1.824791","","","0","","","1"
"3714","3714","Saint-Gilles Centre","Saint-Gilles","48.152522","-1.829773","","","0","","","1"
"3715","3715","Clos des Cerisiers","Saint-Gilles","48.153745","-1.834034","","","0","","","1"
"3716","3716","Résidence Janais","Saint-Gilles","48.150683","-1.830394","","","0","","","2"
"3717","3717","Maison Neuve","Saint-Gilles","48.153985","-1.837600","","","0","","","1"
"3718","3718","Saint-Hubert","Saint-Gilles","48.141985","-1.828761","","","0","","","2"
"3723","3723","Maison Neuve","Saint-Gilles","48.154060","-1.837815","","","0","","","1"
"3724","3724","Clos des Cerisiers","Saint-Gilles","48.153843","-1.834042","","","0","","","1"
"3725","3725","Saint-Hubert","Saint-Gilles","48.141892","-1.828435","","","0","","","2"
